1.1696 0.414593 -0.452823 0.671449 0.37345 0.168417 
-0.0372388 -0.052263 0.998764 0.0198838 -0.34166 -0.170888 
-0.857099 -0.521596 -0.447017 0.0617035 -0.3358 -0.125359 
1.25362 0.360087 -0.304257 0.378706 -0.0820399 0.0698044 
-0.0584861 -0.110697 -0.712604 -0.0767958 0.611569 -0.0688773 
0.183129 1.11774 0.574637 -0.474565 0.03283 0.204078 
0.216719 0.349393 0.602158 0.0718585 0.37067 -0.516332 
-1.69094 -0.732571 1.02612 0.248741 -0.564966 0.178269 
-0.35307 0.0887229 0.0894492 -0.629842 -0.479083 -0.422186 
-1.62212 -0.818959 -0.306649 0.320264 -0.0172204 0.472669 
-0.19264 -0.297182 -2.32275 -0.181154 -0.160325 0.38137 
-2.43797 -0.889033 -1.1043 0.359837 -0.300072 0.00965425 
-1.40026 -1.88828 -2.27116 0.0250142 -0.0775471 -0.440352 
0.787296 0.765042 -0.70923 0.198555 0.252494 -0.101056 
0.445271 -0.384322 -0.702009 -0.406549 0.00515176 -0.476463 
0.174411 0.55932 -0.756236 0.257147 0.100783 -0.563539 
-2.46796 2.35132 -0.510674 -0.290934 0.368285 0.089141 
0.36151 0.256418 -0.445264 -0.369102 0.0502843 -0.433635 
0.929228 0.302457 0.492106 0.042942 -0.482619 0.206196 
0.529502 1.39893 -0.695155 -0.116172 0.0679261 -0.296164 
-0.368145 -0.382467 0.480008 0.399371 0.338499 0.20205 
0.0802232 0.116443 -0.910138 -0.00436134 0.211965 0.519332 
2.21792 0.244541 2.31633 0.171807 -0.0778897 -0.199044 
-0.112116 -0.360722 -1.13115 0.245172 -0.58818 0.0535873 
0.281047 -0.757586 0.128299 0.00273079 0.141114 0.668917 
-0.0513569 0.779171 -0.184265 0.135238 -0.202793 0.606276 
0.345934 0.120171 -1.13309 -0.0261879 0.182372 -0.0152678 
0.461795 1.03736 -0.599645 -0.569129 -0.423437 -0.283851 
1.59404 0.732696 -0.0585015 0.369739 0.2712 -0.111259 
-0.106734 0.105715 0.279838 0.559564 0.172006 0.192153 
0.524867 -0.484449 -0.956025 0.336989 -0.480487 -0.2884 
1.17839 -0.854959 -0.311394 -0.0387277 0.546467 0.127535 
0.679979 -0.984429 -0.109906 0.0930236 0.351203 -0.113533 
-0.538429 0.312716 -2.04564 -0.366218 0.191337 -0.252662 
-0.500232 -0.364969 -0.269609 -0.2033 0.251504 -0.145275 
1.69006 1.13491 -0.106384 0.096811 0.0934092 0.100211 
0.710412 0.173371 -1.49386 -0.376849 -0.268694 -0.0884393 
-0.331019 0.798516 0.476722 0.310366 -0.100776 0.425333 
0.216121 0.322822 0.430072 0.430827 -0.243809 -0.396961 
-0.0225304 -0.33798 0.371872 -0.85427 -0.326355 -0.224754 
0.281223 -0.33823 0.0561309 -0.303485 -0.266181 -0.417735 
-0.0304468 -1.03036 -0.927607 -0.261679 -0.21313 -0.109687 
-0.416555 -0.106217 0.104929 0.00983268 0.0476477 0.201221 
-0.479358 1.7819 3.33031 -0.0204194 0.265456 0.128959 
-0.140639 -1.1795 0.254694 0.579347 -0.246983 0.0635123 
-0.00848446 0.444631 0.973338 0.033634 -0.50258 -0.0420251 
-2.96099 -1.28925 -2.08935 -0.525849 -0.0722313 0.0190169 
-0.659766 -0.79481 0.94433 -0.248429 -0.00414729 0.0567762 
0.249781 -0.613843 -0.0713489 0.195225 -0.366056 -0.142238 
-1.33699 -2.5763 -0.317677 -0.363099 -0.0193562 -0.170296 
0.197463 -0.455667 -0.50464 0.188507 -0.0204566 0.902707 
-0.100085 0.0123697 1.59509 -0.173644 -0.241866 -0.468961 
-0.392447 0.0133499 0.173181 0.514466 0.213915 0.013061 
0.0106251 -0.251129 -0.492861 0.404468 0.260219 0.735961 
0.066546 0.0178631 -0.141616 0.146184 0.0631199 0.684178 
0.0498268 0.0495562 -0.199764 -0.4824 -0.55797 -0.398892 
0.541163 3.90202 -1.46283 0.0983119 0.00158097 -0.279793 
0.305627 -0.113729 -0.300546 -0.463385 0.839536 0.545206 
0.236903 -0.455095 -0.14904 0.0781203 0.465606 0.0231648 
-0.866367 0.212596 -0.487045 0.4848 0.0167932 -0.533081 
0.516864 -0.597451 -0.444373 0.267653 0.35732 0.293884 
0.124093 -0.0225074 -0.0703109 -0.789274 -0.64129 0.342947 
-0.215828 1.81775 0.425748 -0.465631 0.267342 0.17813 
-1.52504 -0.159689 -1.61837 0.105424 -0.00145621 -0.241193 
-0.100881 -1.24413 -0.703283 0.235052 0.184068 0.410503 
-0.0410667 -0.822275 0.176268 0.276692 -0.0148259 -0.280089 
0.043167 0.222992 0.314325 -0.279783 0.288839 -0.278694 
-0.217976 0.304289 -0.189429 0.000868722 0.660058 -0.0567713 
2.02819 -0.791646 0.322383 0.252066 0.349343 0.068177 
1.30623 -0.435027 -0.472469 -0.00179103 0.237544 -0.269538 
-0.762515 1.01645 1.16164 0.0678306 -0.760222 -0.211844 
-0.61619 -2.54349 0.247772 -0.00478917 0.260164 -0.252638 
-0.47554 -0.0532411 0.0594829 0.371607 -0.0840908 0.0729404 
-0.685493 0.765655 0.896447 0.152286 -0.0220731 -0.353444 
4.45742 0.801472 -2.03693 -0.117735 -0.0969743 -0.0579275 
-0.270908 0.0441812 1.26931 -0.185327 -0.562832 -0.0904769 
2.68956 -0.851671 -0.162428 -0.275204 -0.274611 0.169281 
-0.701678 0.530596 1.48005 -0.237295 -0.320067 -0.120252 
-0.909495 0.843522 -1.61414 0.0604988 0.296804 -0.322061 
-1.35537 -0.889897 0.295676 -0.450504 -0.0419089 -0.327152 
-0.416901 -0.685333 -0.239458 -0.241746 -0.334658 0.34531 
-0.167676 -1.76769 3.59699 0.0542616 -0.0224722 -0.00304724 
3.51081 -4.77127 3.71171 0.0688308 0.221835 -0.0221628 
2.44418 -1.13513 -1.32196 0.233022 0.244732 0.0310379 
-0.312405 -0.865263 0.0570399 0.502708 0.542438 0.235401 
0.367137 1.25085 -0.285285 0.697833 0.116016 0.0334243 
0.255424 -0.393679 -1.04174 -0.209125 -0.0499921 0.0940495 
0.667264 -0.724388 0.0342316 0.118965 -0.397194 -0.415189 
-0.998016 0.0793962 -0.840688 0.412923 0.224104 0.0238465 
0.836481 -1.33085 3.1204 0.245983 -0.0840955 -0.237503 
0.364541 0.239167 0.561685 -0.252322 0.491659 -0.0795879 
-0.21913 -0.467359 -0.142237 0.0838047 0.26606 -0.732488 
0.563931 -1.04547 0.592186 0.16218 0.0920993 0.192262 
-0.256752 -0.924424 0.155378 -0.0877372 0.000439346 -0.301157 
0.691867 -0.0852343 0.336468 -0.188244 -0.0172146 0.967778 
-0.817685 0.260554 0.655478 0.0771776 -0.207825 -0.174783 
1.29907 -0.15918 0.602655 0.301898 -0.0531432 -0.333239 
-0.441772 0.0289464 0.564563 0.473605 0.528924 -0.0932687 
0.19153 -0.164481 -0.845617 -0.121103 -0.692555 0.213149 
-0.328934 0.3122 0.0693051 -0.34434 0.411255 -0.159885 
2.83839 1.20044 1.64983 0.312192 -0.103453 0.26855 
-2.32189 -2.48464 4.32326 -0.0798942 -0.125314 0.0595235 
-0.479693 -0.0544776 -0.0631352 -0.359288 -0.123543 -0.00195523 
0.68725 -0.718813 -0.446022 0.638006 -0.0996566 -0.412345 
-0.466984 -0.305904 -0.791017 -0.368694 -0.410288 0.19661 
-1.70611 0.392979 -0.463395 -0.0807456 -0.130353 -0.000383836 
-1.63528 -0.827122 -0.739351 0.423964 0.0746015 0.40735 
-0.0125508 0.203154 -0.638653 0.0983054 -0.672876 0.110754 
-0.448438 -0.0246072 -0.274479 -0.0367679 -0.54426 -0.144926 
2.39676 -0.401687 1.16466 0.0625421 0.292326 0.202177 
-0.123947 0.509799 -0.911696 -0.136716 -0.0954372 0.289561 
0.316201 0.0605205 2.45377 -0.249902 0.0860493 -0.322614 
0.10537 0.936377 -0.143342 -0.23638 0.259447 -0.487363 
0.592125 -0.518476 0.789324 -0.725528 0.226019 -0.129586 
-4.34501 1.76229 0.747207 0.377093 -0.131408 -0.323658 
0.526293 0.346788 -0.885544 -0.597573 -0.165102 -0.136552 
-1.10397 1.14628 -1.01076 -0.098752 0.0195038 -0.331452 
0.0858857 0.185086 -0.55342 0.489756 -0.590126 0.125491 
0.392108 1.21949 0.0510005 -0.2535 0.527708 -0.405558 
0.495169 -0.40135 0.569344 -0.0531189 0.298963 -0.0910268 
-0.110949 0.948704 0.015369 -0.0456308 0.0693691 0.577254 
0.203825 0.610267 0.600945 0.426444 -0.0927797 -0.438614 
-1.59581 1.21926 -0.471928 0.346666 0.343466 0.420162 
2.08332 -1.05884 -3.49543 0.225171 0.294775 0.144461 
-0.370997 -0.61233 -1.46731 -0.344624 -0.377304 -0.00395574 
0.330932 -0.479292 -0.916228 -0.0188113 -0.366576 0.497622 
0.198192 0.657333 0.141589 0.379945 -0.0829028 0.119487 
-0.0706095 0.117692 -0.0616285 0.187814 0.230107 -0.356399 
-2.9635 1.17096 -1.62734 0.0252103 -0.263903 0.046203 
-0.344181 0.591108 -0.17788 0.135858 0.22701 -0.0300335 
0.601694 -0.234161 0.162678 0.35171 0.180944 -0.344861 
-0.324424 0.0300042 0.867836 -0.361307 0.0641084 0.314165 
-1.27968 -2.44722 -2.1932 0.290555 0.243899 -0.0397014 
2.50311 -0.770938 1.39688 0.227361 0.00875879 0.143437 
1.15646 -0.212847 -1.85379 -0.0141211 -0.360354 -0.407669 
-0.470645 0.313007 -0.314894 0.662233 -0.220065 0.0465572 
-1.43349 0.845339 -0.857926 -0.295221 -0.168138 -0.314298 
-0.272423 -0.346171 -0.136307 -0.666189 0.662344 -0.229878 
-2.38981 0.808783 0.801071 -0.351838 -0.169327 -0.250122 
0.385757 0.0113802 -0.746741 -0.171002 -0.239331 0.709392 
2.11444 -1.61712 -0.843879 0.128581 -0.209739 -0.0202985 
-0.514981 1.04082 1.22175 0.0205122 0.181589 0.35271 
-1.72704 -2.32672 -0.702507 -0.383936 0.0160514 0.196566 
-0.213204 -0.0532361 0.020306 -0.15203 1.11229 0.26497 
-0.232839 0.117124 -0.742278 -0.352735 -0.134912 -0.10142 
0.351535 -0.522381 -0.251486 0.160772 0.581669 -0.611774 
-0.927727 1.02656 -2.20109 0.0737295 -0.0591541 0.42565 
-0.500827 -0.121948 -1.03848 -0.595976 -0.127456 0.164267 
1.90175 -0.450281 -2.28902 -0.150267 0.37245 0.094125 
-0.207612 0.822292 -0.941133 -0.405049 0.254548 0.0192967 
-0.554982 -0.39661 -0.337543 -0.494908 0.422326 0.406701 
-6.02587 3.71945 0.236339 -0.0581662 0.073596 0.153074 
-1.53711 -0.162316 1.23841 0.115784 0.207399 0.012794 
-0.107256 -0.190986 0.0794208 -0.146391 0.0207825 -0.430344 
-0.210816 -1.34809 -0.606631 0.830381 -0.232669 -0.127401 
1.28815 -0.276717 2.08428 0.0732469 0.299046 0.0764371 
0.799898 -1.76725 -2.61157 -0.175824 -0.388206 0.252559 
-0.975621 0.121029 1.69481 0.01697 0.237096 -0.483466 
-0.12836 5.70965 1.47882 -0.080039 0.0364138 0.105504 
-0.195727 -0.364533 -0.047076 -0.113725 0.110703 -0.00972711 
-0.659697 0.519877 0.191846 0.280084 0.378877 0.446925 
0.782762 0.63145 0.200631 -0.0365302 0.0253805 0.369495 
0.691391 0.497687 -0.751694 0.227183 -0.177697 0.118659 
0.134425 -0.35794 -1.3145 -0.166114 -0.0707286 -0.107912 
-5.72549 2.3266 -1.81809 0.31698 -0.00296785 0.0041952 
-1.01554 -4.54763 -0.080514 -0.162798 -0.0415138 -0.0478277 
0.967073 -0.625667 -0.956056 0.102868 0.519315 -0.307705 
-0.590794 -0.668505 0.352194 0.0661411 0.487111 0.443409 
-0.412499 -0.0562329 -0.476387 -0.238895 -0.343057 -0.0176224 
-2.0248 2.18637 -1.89289 0.0119136 0.0642472 0.249627 
0.439806 0.991352 -0.764596 0.249332 0.502292 0.208022 
-0.00943469 1.26485 -0.611417 -0.412259 -0.568648 0.285468 
-0.448384 0.714359 -0.721305 -0.454271 -0.0768635 -0.195475 
0.44761 -0.861528 -0.27334 0.0227214 -0.181349 -0.0114417 
0.926494 -1.43483 1.54712 -0.0469051 -0.129478 -0.00561554 
0.289805 0.112143 0.057087 -0.0538695 -0.929233 0.091489 
-0.827 -0.549362 -0.333924 0.304705 0.150878 -0.0166358 
1.09917 -2.14115 -2.49247 -0.214803 0.264798 0.415848 
-0.482673 -0.00116575 -0.689631 -0.0349346 0.0303707 0.392209 
0.101951 0.870711 0.302121 0.441864 -0.307562 0.156324 
0.480203 0.856026 1.23028 0.258723 0.270119 -0.269511 
0.304305 -1.02406 -0.385087 -0.062794 0.812203 0.171912 
1.03034 0.596575 -0.0925016 -0.311615 -0.482939 0.172124 
0.344099 -0.0651408 -0.0968149 0.115112 0.0204302 -0.439396 
1.68332 0.495025 -0.453245 -0.306227 -0.443653 0.301395 
-0.0659307 0.44424 -0.889916 0.232663 -0.1054 -0.194334 
0.497468 1.19842 -0.515233 -0.249988 -0.0323219 -0.397017 
-0.0122606 0.630987 0.339758 -0.191938 0.135147 -0.272448 
0.549334 0.45765 0.139477 0.331171 0.303047 -0.119663 
0.261691 0.1564 0.0459449 0.734273 -0.150098 -0.369517 
-1.45226 -0.795481 5.75039 0.205309 -0.133063 -0.0922394 
-0.0471129 0.188039 -0.982598 0.1309 -0.184981 0.170734 
1.07135 -0.190644 -0.155945 -0.0997289 -0.129252 -0.393925 
0.394232 -0.895862 -0.221501 0.324299 -0.436856 0.542951 
-0.493272 0.790119 1.52441 -0.180477 -0.0157324 0.112983 
-0.184862 1.03821 -0.962117 0.186227 0.157355 0.481808 
-1.9429 0.700584 -1.48309 -0.0844346 0.204997 -0.298601 
-0.283207 -0.609323 0.306064 -0.146908 0.369525 -0.117155 
-0.120351 -0.784119 -0.298236 -0.131175 0.0192551 0.3115 
1.95954 0.671013 -0.353593 0.485309 0.594751 0.126803 
0.497322 -1.06915 0.419714 -0.56696 -0.100715 0.0772992 
0.465966 -0.712025 -0.862126 0.0465238 0.00595684 0.47027 
0.531307 0.164179 -0.384356 0.164437 -0.0392766 0.0316518 
-0.524022 -0.591608 -0.341188 -0.0881855 -0.212939 -0.648099 
0.039697 -0.0346017 -0.40166 0.0780823 0.387272 0.306177 
-1.23349 -0.624639 -0.178167 0.563761 -0.0822796 0.13885 
-0.299718 0.547589 -0.501092 -0.0316098 -0.589706 0.0916667 
0.364385 -0.540967 0.217277 0.135328 -0.825855 -0.183524 
1.76973 2.85852 -4.6801 -0.0646673 -0.0499699 0.0671697 
1.12451 -2.02023 1.9958 0.0233893 0.180944 -0.190233 
-1.64034 1.68853 -1.10846 0.157235 -0.224198 -0.0129536 
-1.94085 -2.96285 -0.492837 0.201803 -0.202456 -0.386464 
-0.308411 1.83525 -0.923552 0.266591 -0.161379 -0.215677 
0.74177 1.74336 1.56734 -0.230741 -0.217741 0.443771 
-0.57062 -0.678186 0.730977 0.245402 -0.642825 -0.102138 
-4.14481 2.95622 2.80046 0.234322 0.124498 0.287979 
1.02648 -1.6664 -0.005103 0.402936 -0.209916 0.427964 
0.426614 1.59904 -0.270069 -0.0458858 -0.0281552 0.460807 
-2.07175 0.248642 0.382089 -0.577683 0.149813 -0.309833 
2.93542 1.10075 -1.16015 0.182536 -0.208283 0.3339 
0.134887 -0.32764 -0.791906 0.153779 0.044852 0.54505 
3.08056 -0.411852 -2.0933 0.331473 -0.0458094 0.138074 
-0.141772 -0.116161 0.726956 0.169901 -0.258221 0.025445 
2.36917 2.841 -1.05063 0.225641 0.0640051 0.310616 
-0.627952 0.162391 -0.0315486 -0.119448 -0.379469 -0.655323 
-0.82429 -0.0700434 -0.735927 -0.478563 -0.12935 0.215105 
2.07132 0.122255 0.0199227 -0.670204 -0.011312 0.203897 
-1.26696 0.563047 -0.303728 0.149429 0.44724 0.328215 
1.2917 -0.412326 0.624299 -0.296181 0.361101 -0.128874 
-2.58086 0.993319 0.147078 0.344913 -0.258366 0.134791 
-0.97122 0.718264 -0.873624 0.0491896 -0.0152067 -0.128376 
-0.826539 -1.65691 -0.316948 -0.00956486 0.399917 -0.216878 
-4.43356 -7.37068 1.38365 -0.0505316 -0.135972 -0.0053632 
-0.956533 0.0476489 0.660646 -0.382266 -0.0701132 0.414478 
-1.87605 2.90958 1.53569 -0.10281 -0.216217 0.143625 
0.311767 -0.16568 0.337636 -0.098035 0.0139778 -0.0727571 
-0.0107483 0.258821 0.119623 0.538967 0.19592 0.065006 
-0.663261 0.500515 2.9569 0.282269 0.187058 0.2873 
3.53014 -1.0903 -1.16036 0.240112 0.0951772 -0.107028 
-0.998696 -0.167511 0.124613 0.557645 0.110947 0.459697 
-0.711728 0.035828 -0.279971 -0.055855 0.0846902 -0.676965 
0.782796 -0.161568 0.0365443 -0.4634 -0.126536 0.284472 
-3.02101 -1.30492 -0.0573559 -0.20618 0.244202 -0.40329 
1.5739 1.4767 0.324235 0.119573 -0.233606 -0.680616 
-6.46952 -0.832126 -3.89401 0.15197 0.195834 -0.0567148 
-0.382755 0.46989 1.07133 -0.0670798 0.159911 -0.206193 
0.288319 0.23239 -0.670485 -0.382924 0.341561 0.47653 
-6.47931 -4.20769 -0.0427217 -0.243831 -0.0244774 -0.0800971 
-1.1501 -0.759948 0.877518 -0.0057876 -0.323809 0.139521 
-0.186539 0.326515 0.404804 -0.49367 0.0253235 -0.120594 
0.013147 0.121167 -0.459776 -0.0253418 -0.846733 0.405419 
0.087604 0.789556 -0.213889 -0.173515 -0.51184 0.297712 
-0.69956 0.547368 -1.62207 0.0810948 -0.237021 0.0876337 
0.499386 1.54166 0.340181 -0.317841 0.578329 -0.0624829 
1.21014 -0.936753 -0.400094 -0.115514 -0.327821 -0.210855 
0.491486 -0.266976 1.05246 0.763765 0.0165718 0.00631859 
2.6647 1.321 -1.27041 -0.0205969 -0.0502907 -0.0944622 
1.7015 -1.08156 -2.07984 -0.284756 0.345908 0.121061 
-4.20151 -0.56513 -0.14745 -0.0705403 0.145042 -0.290698 
2.93349 -1.9308 4.61908 0.0185779 -0.0634661 -0.00753594 
-0.341657 0.50619 0.641233 -0.107732 0.331876 -0.250544 
0.455294 0.485059 -0.424189 0.286702 0.541675 0.0623131 
0.529096 0.732358 0.882381 0.0981185 0.433874 -0.0480661 
0.500694 0.927311 0.26814 -0.194423 -0.450338 0.147173 
-2.94965 -2.11379 -0.450515 -0.148198 0.271578 0.0800292 
-0.269189 0.536993 0.242239 0.039672 0.358815 -0.152912 
0.354231 -0.525666 0.275733 0.0117454 0.386927 0.438253 
0.659158 -0.0250404 -0.764112 -0.487269 -0.509392 -0.67381 
0.345918 -0.66659 0.460213 -0.296758 0.0398541 0.641408 
0.682816 1.59718 2.1988 0.137238 0.122812 -0.375699 
-0.0798986 0.568226 -0.211772 -0.111299 -0.568505 -0.748748 
0.202971 0.137937 0.342711 -0.281602 0.499083 0.448726 
-1.79692 1.27159 -1.22167 -0.023239 0.221648 0.180339 
0.650461 0.17346 0.662139 0.0584041 -0.690286 0.372841 
2.24662 0.573826 1.38034 -0.120587 -0.0841806 0.28131 
-0.815816 -0.588367 2.03612 -0.0239882 0.664291 0.104158 
-0.824386 -0.509824 0.149255 0.19766 -0.248981 0.280003 
-1.20148 0.125146 1.98674 -0.161138 0.503163 0.44443 
1.37075 -1.17592 -0.862552 0.308461 -0.582234 -0.0309421 
1.66863 -1.28081 0.422907 -0.115568 -0.198905 0.0846343 
3.42546 25.5232 -35.1639 0.0115744 0.049196 -0.112766 
-0.140427 -0.735159 -0.526935 -0.303426 0.400456 0.0538785 
-0.863842 -0.36944 -0.795432 0.364632 0.752953 0.194141 
1.41203 1.81504 -2.18829 -0.238556 0.0237892 0.232361 
1.01702 -0.689221 0.120525 0.245475 -0.189756 -0.495637 
-0.929473 -0.364132 0.459814 -0.686466 -0.114997 0.291132 
1.19091 0.429669 2.2379 -0.05558 -0.18212 0.0236194 
0.509149 0.362259 1.00672 -0.0759949 -0.423815 -0.0806709 
-0.336518 0.178043 0.410318 0.408148 0.499537 0.921634 
-3.9067 5.28563 -0.805274 0.130288 -0.0359535 0.198338 
0.677092 -0.00782051 0.353363 0.0214844 -0.119631 0.0662022 
0.738392 -0.480565 -0.0290752 0.0253141 0.0112082 0.412899 
0.422824 0.833152 -0.422888 -0.195134 -0.538083 0.146683 
-1.18476 3.26326 2.22295 -0.0222891 0.344346 0.116042 
-0.166217 -0.0987135 -1.19485 0.302524 0.531484 0.276978 
0.647411 -0.619029 0.754219 0.823552 0.137022 -0.137001 
-0.781443 -0.649102 0.0796505 0.0207887 -0.913674 0.3191 
4.22779 0.173158 -0.175457 0.337334 -0.0446237 -0.308539 
-2.97262 -0.210839 1.09672 -0.225272 -0.0665071 -0.156337 
-0.443394 0.300041 -0.746269 -0.489029 -0.364489 -0.0282337 
-0.362309 1.78757 0.28312 0.134087 0.164866 0.230847 
0.787701 -0.23408 0.0771434 -0.51197 0.133968 0.322399 
-1.81144 1.26662 1.07767 0.363955 -0.506515 0.0100453 
-1.51215 0.678345 -1.38906 0.0909613 0.0983884 0.222824 
-2.34258 1.18397 -1.43581 0.10271 -0.346875 -0.195022 
1.77711 -1.60318 1.31661 0.18953 0.313078 -0.187753 
0.00667022 0.273422 -0.0809599 0.249376 -0.0209554 0.128572 
0.503657 -0.379738 -0.439097 0.189357 -0.329346 -0.139649 
0.729061 0.139771 1.484 0.144437 -0.350947 -0.0484698 
-0.913448 0.268622 0.149891 0.352091 -0.116776 -0.0617405 
-0.00123791 -0.100825 0.401228 -0.213404 0.0140289 -0.32761 
0.538308 0.903813 0.234257 -0.440756 -0.111645 -0.00687783 
-0.731648 -0.710085 -0.963137 0.185419 -0.286427 -0.049281 
-0.454875 -0.308862 -0.172433 -0.800143 0.148675 -0.667508 
-2.88669 0.225212 -0.961506 0.415473 0.177619 -0.278967 
0.375537 0.372249 -0.399218 0.250416 0.589886 -0.10722 
-0.747472 1.42593 -2.32678 -0.0606011 -0.362873 0.0165094 
0.398802 0.0857433 -0.0602403 0.175897 -0.306391 0.232696 
-1.14309 1.79307 1.15578 0.409423 0.131559 0.356291 
0.0737596 1.10435 0.270398 0.229494 0.0706408 0.588379 
0.00334127 -0.594534 0.169619 -0.426267 -0.395345 -0.243281 
0.905794 -1.59708 -0.160537 0.339372 -0.406685 0.376073 
-0.853805 -1.50988 -0.976635 0.0436622 0.470802 -0.365706 
-0.443025 -5.51252 8.45899 -0.0719423 0.0172151 0.206216 
-0.168392 -0.124218 -0.0269018 0.560693 -0.268945 0.14033 
0.713772 0.210262 0.388826 -0.0951836 0.433104 0.242401 
-0.167204 0.641995 -0.0635175 0.134842 0.0838373 0.360587 
4.21982 -1.57612 -0.0447468 0.0213676 0.0248336 0.0589727 
0.473032 -0.126866 -0.0957266 0.00419635 -0.482606 -0.1682 
0.460426 0.168289 0.0253002 0.287 0.202143 -0.0845954 
0.679944 1.14046 0.811363 -0.155612 -0.436437 -0.135181 
0.539516 0.406609 0.621575 -0.314698 0.214252 -0.251343 
-6.16785 -2.16002 -7.2037 -0.0569637 -0.0761455 0.0815026 
2.09031 0.432558 2.48451 0.0699089 0.10363 0.167321 
-0.123899 -0.488179 -0.230885 -0.958496 -0.377578 0.315917 
1.24046 -3.56801 0.336219 0.287142 0.0256907 0.310262 
-2.12453 -0.514641 0.072222 0.479339 0.0989879 -0.0131674 
1.03467 -0.199398 0.516873 0.33192 0.123206 0.237744 
2.1805 0.0395005 1.98169 -0.539719 -0.0602486 -0.142921 
-0.334488 -1.0655 -0.876949 0.445424 -0.37086 -0.0847301 
-0.0588344 -0.0067172 0.124923 -0.520652 -0.0033622 -0.614179 
2.69789 0.020349 -0.437885 0.0406315 0.349988 0.381084 
0.203465 -0.625386 -8.05468 -0.0136114 0.0810655 0.183485 
0.276527 1.09998 0.666404 0.325311 -0.819161 0.0704308 
-0.235384 -0.215917 0.439519 -0.429622 -0.29681 -0.201081 
-0.570135 -0.340894 -1.12911 0.00695869 0.40235 -0.226994 
0.0926075 -0.0775387 -0.50222 0.217315 0.152287 0.580811 
0.230636 0.0926359 0.667026 -0.0669938 0.264966 0.176235 
-0.226123 0.221014 1.03255 -0.231449 0.0603141 -0.212053 
-3.4835 -2.83594 0.346187 -0.492253 0.14449 0.0617654 
-2.82466 -1.2311 -0.297982 0.169858 0.0401902 -0.099706 
-0.726279 -0.754358 -0.0993598 -0.5078 -0.0594539 -0.201161 
0.505428 -0.390706 0.63785 -0.203645 -0.425333 0.446179 
-0.226954 -0.541929 0.0863604 -0.136111 -0.780955 0.236145 
0.31065 -0.118164 0.208856 -0.0490339 0.702545 0.822014 
-1.6582 0.152789 -0.988343 0.518445 -0.269178 -0.167198 
-0.594915 1.04472 0.546314 0.224598 0.360297 0.0439001 
-1.27048 -1.08472 -1.22371 -0.238807 0.0121247 0.0811006 
3.07489 0.49294 0.237373 0.215203 -0.0206915 0.379317 
-0.0147541 0.536687 -0.135908 -0.0833565 0.412036 -0.685662 
-0.582902 0.145647 0.379788 0.300533 0.0825995 -0.0746747 
-0.152963 -0.56352 0.546519 0.143822 -0.424249 0.607808 
-1.13765 1.6328 -0.887598 0.412807 -0.186661 0.312878 
0.0406202 -0.510922 0.0292788 0.511896 0.146389 -0.0228503 
0.333085 0.442694 0.818243 0.0963434 -0.546577 -0.0867133 
-1.972 -0.163003 0.85861 0.391538 0.282242 -0.0268938 
0.300667 -0.649668 1.15197 -0.428768 0.0574599 -0.0951419 
